"mat1","cod1","mat2","cod2","nom_periodo","cantidad"
"FUNDAMENTOS DE LA WEB SEMANTICA","1942","TALLER DE SISTEMAS EMPRESARIALES","1775","202001","1"
"FUNDAMENTOS DE LA WEB SEMANTICA","1942","TALLER DE SISTEMAS EMPRESARIALES","1775","202101","1"
"FUNDAMENTOS DE LA WEB SEMANTICA","1942","TALLER DE SISTEMAS EMPRESARIALES","1775","202201","7"
"FUNDAMENTOS DE LA WEB SEMANTICA","1942","TALLER DE SISTEMAS EMPRESARIALES","1775","202301","5"
"FUNDAMENTOS DE LA WEB SEMANTICA","1942","TECNICAS DE DESCOMPOSICION EN PROGRAMACION MATEMATICA","2398","202401","1"
"FUNDAMENTOS DE LA WEB SEMANTICA","1942","TEORIA DE LENGUAJES","1325","202101","1"
"FUNDAMENTOS DE LA WEB SEMANTICA","1942","TEORIA DE LENGUAJES","1325","202301","3"
"FUNDAMENTOS DE LA WEB SEMANTICA","1942","TRATAMIENTO DE IMAGENES POR COMPUTADORA","5828","202301","2"
"FUNDAMENTOS DE LA WEB SEMANTICA","1942","TRATAMIENTO DE IMAGENES POR COMPUTADORA","5828","202401","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PA580","GUIAS DE CARGA DE TRANSFORMADORES","PE121","202001","3"
"FUNDAMENTOS DEL RECURSO SOLAR","PE035","INT. A LA FISICA MODERNA","1131","202401","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PE035","INT. A LA INVESTIGACIÓN DE OPERACIONES","1650","202401","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PA580","INT. AL CONTROL INDUSTRIAL","2707","202201","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PA580","MAQUINAS PARA FLUIDOS I","1856","202201","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PE035","MEDIDAS ELECTRICAS","1461","202401","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PA580","MODELOS ESTADISTICOS PARA CLASIF. Y REGRESION","1868","202201","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PA580","OPTIMIZACION TERMODINAMICA DE MAQUINAS TERMICAS","PE336","202001","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PE035","REDES ELECTRICAS","5508","202401","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PA580","SIMULACION DE SISTEMAS DE ENERGIA ELECTRICA","PA288","202001","5"
"FUNDAMENTOS DEL RECURSO SOLAR","PA580","SIMULACION DE SISTEMAS DE ENERGIA ELECTRICA","PA288","202201","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PE035","SIMULACION DE SISTEMAS DE ENERGIA ELECTRICA","PA288","202401","2"
"FUNDAMENTOS DEL RECURSO SOLAR","PE035","TALLER DE ENERGIA EOLICA","PA360","202401","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PE035","TECNICAS AVANZADAS DE MODELADO Y SIMULACION","PC130","202401","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PA580","TECNICAS DE ENSAYOS DE MATERIALES Y EQUIPAMIENTO EN ALTA TENSION","PE125","202001","5"
"FUNDAMENTOS DEL RECURSO SOLAR","PA580","TRANSFERENCIA DE CALOR 2","1824","202201","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PE035","TRANSFERENCIA DE CALOR 2","1824","202401","1"
"FUNDAMENTOS DEL RECURSO SOLAR","PA580","VEHICULOS HIBRIDOS, ELECTRICOS Y A HIDROGENO","PA567","202001","2"
"FUNDAMENTOS DEL SECTOR ENERGETICO","PE339","HIDROGENO: VECTOR ENERGETICO DEL PRESENTE Y FUTURO","PA600","202101","5"
"FUNDAMENTOS DEL SECTOR ENERGETICO","PE339","INTRODUCCION A LA CIENCIA DE DATOS","PA563","202101","1"
"FUNDAMENTOS DEL SECTOR ENERGETICO","PE339","METODOLOGIAS DE INVESTIGACION Y REDACCION DE TESIS Y ARTICULOS CIENTIFICOS","PA323","202101","2"
"FUNDAMENTOS DEL SECTOR ENERGETICO","PE339","MODELOS NUMERICOS DE MESOESCALA APLICADOS A INGENIERIA","PA559","202301","1"
"FUNDAMENTOS DEL SECTOR ENERGETICO","PE339","OPTIMIZACION CON APLICACION A LA PLANIFICACION CON INCERTIDUMBRE","PA93","202101","1"
"FUNDAMENTOS DEL SECTOR ENERGETICO","PE339","PASANTIA-TRABAJO EXPERIM. MOD.1 BASICO","Q82","202101","1"
"FUNDAMENTOS DEL SECTOR ENERGETICO","PE339","PROCESOS TERMOQUIMICOS PARA LA OBTENCION DE ENERGIA A PARTIR DE BIOMASA","PA401","202101","1"
"FUNDAMENTOS DEL SECTOR ENERGETICO","PE339","RECEPCION, INSTALACION Y MANTENIMIENTO DE TRANSFORMADORES","PE159","202101","2"
"FUNDAMENTOS DEL SECTOR ENERGETICO","PE339","SIMULACION DE SISTEMAS DE ENERGIA ELECTRICA","PA288","202101","1"
"FUNDAMENTOS DEL SECTOR ENERGETICO","PE339","SIMULACION DE SISTEMAS DE ENERGIA ELECTRICA","PA288","202301","1"
"FUNDAMENTOS DEL SECTOR ENERGETICO","PE339","TRANSFORMADORES DE MEDIDA Y PROTECCION","PA440","202101","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","FUNDAMENTOS DE PROGRAMACION ENTERA","1631","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","FUNDAMENTOS DE PROGRAMACION ENTERA","1631","202301","7"
"FUNDAMENTOS DE OPTIMIZACION","1871","FUNDAMENTOS DE ROBOTICA INDUSTRIAL","1788","202301","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","FUNDAMENTOS DE SEGURIDAD INFORMATICA","5916","202301","6"
"FUNDAMENTOS DE OPTIMIZACION","1871","FUNDAMENTOS DE SEGURIDAD INFORMATICA","5916","202401","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","GEODESIA 1","1418","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","GEODESIA 1","1418","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","GEOESTADISTICA APLICADA","2247","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","GESTION DE CALIDAD","1940","202101","4"
"FUNDAMENTOS DE OPTIMIZACION","1871","GESTION DE CALIDAD","1954","202301","15"
"FUNDAMENTOS DE OPTIMIZACION","1871","GESTION DE CALIDAD","1954","202401","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.","1539","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.","1539","202301","14"
"FUNDAMENTOS DE OPTIMIZACION","1871","GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.","1539","202401","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","GESTION DE MANTENIMIENTO","1920","202101","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","GESTION DE MANTENIMIENTO","1920","202301","19"
"FUNDAMENTOS DE OPTIMIZACION","1871","GESTION DE MANTENIMIENTO","1920","202401","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","GRAMATICAS FORMALES PARA EL LENG.NATURAL","1835","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","HERRAMIENTAS P/EL DISEÑO Y ANALISIS DE REDES DE TRANSP.URB DE PASAJEROS","3207","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","HIDRAULICA FLUVIAL Y MARITIMA","2397","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","HORMIGON ESTRUCTURAL 1","2382","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","INGENIERIA DE LAS REACCIONES QUIMICAS 1","Q69","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","INICIACION A LA PROD. AUDIOVIS. Y MULTIMEDIA","2040","202301","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","INSTRUMENTACION INDUSTRIAL","2706","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","INSTRUMENTACION INDUSTRIAL","2706","202301","12"
"FUNDAMENTOS DE OPTIMIZACION","1871","INSTRUMENTACION INDUSTRIAL","2706","202401","9"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA CIENCIA DE MATERIALES","1723","202101","10"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA CIENCIA DE MATERIALES","1723","202301","26"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA CIENCIA DE MATERIALES","1723","202401","6"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA COMPUTACION GRAFICA","1316","202301","9"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA COMPUTACION GRAFICA","1316","202401","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA EVALUACION Y GESTION AMBIENTAL","2253","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA FISICA MODERNA","1131","202401","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA INGENIERIA DE SOFTWARE","1716","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA INGENIERIA DE SOFTWARE","1716","202301","29"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA INGENIERIA DE SOFTWARE","1716","202401","26"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA INVESTIGACION DE OPERACIONES","1610","202101","16"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA INVESTIGACIÓN DE OPERACIONES","1650","202301","27"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA INVESTIGACIÓN DE OPERACIONES","1650","202401","29"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA MECANICA DE SUELOS","2207","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA MECANICA DE SUELOS","2207","202401","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. AL ANALISIS RURAL","1611","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA PREVENCION DE RIESGOS LABORALES","Q16","202301","10"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA PREVENCION DE RIESGOS LABORALES","Q16","202401","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA TEORIA DE LA INFORMACION","1450","202101","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA TEORIA DE LA INFORMACION","1450","202301","9"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LA TEORIA DE LA INFORMACION","1450","202401","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. AL CONTROL INDUSTRIAL","2707","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. AL CONTROL INDUSTRIAL","2707","202301","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. AL CONTROL INDUSTRIAL","2707","202401","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LOS MICROPROCESADORES","1513","202101","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LOS MICROPROCESADORES","1513","202301","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. A LOS MICROPROCESADORES","1513","202401","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","INT. AL PROCESAMIENTO DE LENG. NATURAL","1828","202301","23"
"FUNDAMENTOS DE OPTIMIZACION","1871","LOGICA","1027","202101","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","LOGICA","1027","202301","7"
"FUNDAMENTOS DE OPTIMIZACION","1871","LOGICA","1027","202401","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","MAQUINAS PARA FLUIDOS I","1856","202301","10"
"FUNDAMENTOS DE OPTIMIZACION","1871","MAQUINAS PARA FLUIDOS I","1856","202401","10"
"FUNDAMENTOS DE OPTIMIZACION","1871","MATEMATICA DISCRETA 1","1023","202101","4"
"FUNDAMENTOS DE OPTIMIZACION","1871","MATEMATICA DISCRETA 1","1023","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","MATEMATICA DISCRETA 1","1023","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","MATEMATICA DISCRETA 2","1026","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","MATEMATICA DISCRETA 2","1026","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","MATEMATICA DISCRETA 2","1026","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","MATERIALES Y ENSAYOS","1508","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","MATERIALES Y ENSAYOS","1508","202401","4"
"FUNDAMENTOS DE OPTIMIZACION","1871","MECANICA NEWTONIANA","1122","202101","11"
"FUNDAMENTOS DE OPTIMIZACION","1871","MECANICA NEWTONIANA","1122","202301","21"
"FUNDAMENTOS DE OPTIMIZACION","1871","MECANICA NEWTONIANA","1122","202401","7"
"FUNDAMENTOS DE OPTIMIZACION","1871","MEDIDAS ELECTRICAS","1461","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","MEDIDAS ELECTRICAS","1461","202301","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","MEDIDAS ELECTRICAS","1461","202401","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","METALURGIA DE TRANSFORMACION","1724","202301","11"
"FUNDAMENTOS DE OPTIMIZACION","1871","METALURGIA DE TRANSFORMACION","1724","202401","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","METODOS MONTECARLO","1057","202101","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","METODOS MONTECARLO","1057","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","MODELOS ESTADISTICOS PARA CLASIF. Y REGRESION","1868","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","MOTORES DE COMBUSTION INTERNA","1818","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","MOTORES DE COMBUSTION INTERNA","1818","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","ORDENAMIENTO TERRITORIAL 2","2412","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","ORDENAMIENTO TERRITORIAL 2","2412","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PASANTIA","2002","202301","8"
"FUNDAMENTOS DE OPTIMIZACION","1871","PASANTIA","2098","202301","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","PASANTIA","2098","202401","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","PASANTIA","2002","202401","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","PASANTIA (COMPUTACION)","1731","202301","7"
"FUNDAMENTOS DE OPTIMIZACION","1871","PASANTIA (COMPUTACION)","1731","202401","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","PASANTIA (ELECTRICA)","2011","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PLAN. ESTRAT. Y ESTRATEGIA COMPETITIVA","2391","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","PLAN. ESTRAT. Y ESTRATEGIA COMPETITIVA","2391","202401","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","PLANIFICACION DE CLASES: DISEÑO DE UNID.DIDACT.","1213","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PLANIFICACION DE CLASES: DISEÑO DE UNID.DIDACT.","1213","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PRINCIPIOS DE QUIMICA GENERAL","1620","202101","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","PRINCIPIOS DE QUIMICA GENERAL","1620","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PRINCIPIOS DE QUIMICA GENERAL","1620","202401","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","PRINC.Y FUND.DEL PROC.PERS.DE SOFTWARE","1767","202301","7"
"FUNDAMENTOS DE OPTIMIZACION","1871","PRINC.Y FUND.DEL PROC.PERS.DE SOFTWARE","1767","202401","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROBABILIDAD Y ESTADISTICA","1025","202101","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROBABILIDAD Y ESTADISTICA","1025","202301","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROBABILIDAD Y ESTADISTICA","1025","202401","4"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION 1","1322","202101","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION 1","1373","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION 2","1321","202101","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION 2","1321","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION 2","1321","202401","4"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION 4","1324","202101","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION 4","1324","202301","10"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION 4","1324","202401","4"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION FUNCIONAL","1354","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION FUNCIONAL","1354","202301","38"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION LOGICA","1340","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION LOGICA","1340","202301","12"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION LOGICA","1340","202401","25"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACIÓN MASIVAMENTE PARALELA EN PROCESADORES GRÁFICOS (GPUS)","1898","202401","7"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION PARA INGENIERIA ELECTRICA","1307","202101","4"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION PARA INGENIERIA ELECTRICA","1307","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROGRAMACION PARA INGENIERIA ELECTRICA","1307","202401","4"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROYECTO","2099","202301","4"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROYECTO","2004","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROYECTO DE GRADO","1730","202301","4"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROYECTO DE INGENIERIA MECANICA","2054","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROYECTO DE INSTALACIONES ELECTRICAS","5504","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROYECTO DE INV.E INNOV.EN ING. ESTRUCT.","2410","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROYECTO ESTRUCTURAL ANUAL","2411","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROYECTO (ING.ELEC.)","2013","202301","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROYECTO (ING.ELEC.)","2013","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROYECTO TRANSPORTE 2","2403","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","PROYECTO TRANSPORTE 2","2403","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","RECUPERACION DE INF. Y RECOMEND. EN LA WEB (WIR)","1938","202401","4"
"FUNDAMENTOS DE OPTIMIZACION","1871","REDES DE DATOS 2","5855","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","REDES DE DATOS 2","5855","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","RELACIONES PERSONALES EN ING. DE SOFT. Y GER. DE PROY.","1758","202301","4"
"FUNDAMENTOS DE OPTIMIZACION","1871","RELACIONES PERSONALES EN ING. DE SOFT. Y GER. DE PROY.","1758","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","SEÑALES Y SISTEMAS","1457","202101","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","SEÑALES Y SISTEMAS","1457","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","SEÑALES Y SISTEMAS","1457","202401","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","SISTEMAS DE CONDUCCION EN ING.SANITARIA","1851","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","SISTEMAS DE CONDUCCION EN ING.SANITARIA","1851","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","1781","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","1781","202301","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","SISTEMAS DE INFORMACION PARA EL ANALISIS DE GRANDES VOLUMENES DE DATOS","1781","202401","4"
"FUNDAMENTOS DE OPTIMIZACION","1871","SISTEMAS DE REFERENCIA EN GEODESIA","2414","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","SISTEMAS EMBEBIDOS PARA TIEMPO REAL","1556","202301","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","SISTEMAS EMBEBIDOS PARA TIEMPO REAL","1556","202401","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","SISTEMAS OPERATIVOS","1537","202101","5"
"FUNDAMENTOS DE OPTIMIZACION","1871","SISTEMAS OPERATIVOS","1537","202301","33"
"FUNDAMENTOS DE OPTIMIZACION","1871","SISTEMAS OPERATIVOS","1537","202401","15"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER","2001","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE APRENDIZAJE AUTOMATICO","5720","202101","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE APRENDIZAJE AUTOMATICO","5853","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE APRENDIZAJE AUTOMATICO","5720","202301","6"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE APRENDIZAJE AUTOMATICO","5720","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE DATOS ESPAC.Y SIST.DE INF.GEO.","1359","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE DISEÑO, COM. Y REPRES. GRAFICA","1220","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE EVALUACION DE TECNOLOGIAS DE LA INF.","1774","202401","6"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE GEST.Y TEC.PROC.NEGOCIO (TBPM)","1766","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE MINERIA DE PROCESOS DE NEGOCIO (TPM)","1876","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE REPRESENTACION Y COMUNICACION GRAFICA_MODULO A","1266","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE ROBOTICA EDUCATIVA","1780","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE ROBOTICA EDUCATIVA","1780","202401","6"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE SIST. DE INF. GEO. EMPRES.","1776","202301","7"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE SISTEMAS CIBER-FISICOS","1952","202401","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","TALLER DE SISTEMAS EMPRESARIALES","1775","202301","7"
"FUNDAMENTOS DE OPTIMIZACION","1871","TECNICAS DE DESCOMPOSICION EN PROGRAMACION MATEMATICA","2398","202401","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","TECNOLOGIA DEL HORMIGON","2371","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TECNOLOGIA Y SERV. INDUSTRIALES 1","Q71","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TEORIA DE LENGUAJES","1325","202101","3"
"FUNDAMENTOS DE OPTIMIZACION","1871","TEORIA DE LENGUAJES","1325","202301","19"
"FUNDAMENTOS DE OPTIMIZACION","1871","TEORIA DE LENGUAJES","1325","202401","24"
"FUNDAMENTOS DE OPTIMIZACION","1871","TERMODINAMICA APL. A LA ING.DE PROCESOS","Q21","202101","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","TOPOGRAFIA 1","1527","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TOPOGRAFIA 3","1524","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","TRANSFERENCIA DE CALOR 2","1824","202301","11"
"FUNDAMENTOS DE OPTIMIZACION","1871","TRANSFERENCIA DE CALOR 2","1824","202401","12"
"FUNDAMENTOS DE OPTIMIZACION","1871","TRANSFERENCIA DE CALOR Y MASA 2","Q68","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TRANSFERENCIA DE CALOR Y MASA 2","Q68","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TRANSPORTE POR CARRETERA","2504","202301","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TRANSPORTE POR CARRETERA","2504","202401","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TRATAMIENTO DE IMAGENES POR COMPUTADORA","5828","202301","11"
"FUNDAMENTOS DE OPTIMIZACION","1871","TUTORIAS ENTRE PARES 1","2216","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TUTORIAS ENTRE PARES 1","2216","202301","2"
"FUNDAMENTOS DE OPTIMIZACION","1871","TUTORIAS ENTRE PARES 2","2217","202101","1"
"FUNDAMENTOS DE OPTIMIZACION","1871","TUTORIAS ENTRE PARES 2","2217","202301","2"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","FUNDAMENTOS DE ROBOTICA INDUSTRIAL","1788","202301","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","FUNDAMENTOS DE SEGURIDAD INFORMATICA","5916","202101","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","GESTION DE CALIDAD","1940","202101","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","GESTION DE LOS RRHH. EN LA PROD. DE BIENES Y SERV.","1539","202301","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","GRAMATICAS FORMALES PARA EL LENG.NATURAL","1835","202101","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","INT. A LA CIENCIA DE MATERIALES","1723","202101","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","INT. A LA CIENCIA DE MATERIALES","1723","202301","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","INT. A LA COMPUTACION GRAFICA","1316","202101","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","INT. A LA INGENIERIA DE SOFTWARE","1716","202301","2"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","INT. A LA PREVENCION DE RIESGOS LABORALES","Q16","202301","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","INT. A LA TEORIA DE LA INFORMACION","1450","202301","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","INTERACCION PERSONA COMPUTADORA","1749","202101","2"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","LOGICA","1027","202301","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","MECANICA NEWTONIANA","1122","202101","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","METODOS MONTECARLO","1057","202101","2"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","PASANTIA (COMPUTACION)","1731","202101","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","PASANTIA (COMPUTACION)","1731","202301","1"
"FUNDAMENTOS DE PROGRAMACION ENTERA","1631","PLAN. ESTRAT. Y ESTRATEGIA COMPETITIVA","2391","202101","1"
